Hidden_Neurons,Learning_Rate,Batch_Size,Activation_Function,Epochs,Balanced_Accuracy,Macro F1 Score,Accuracy,Time(s)
8,0.01,8,ReLU,50,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.022840699879453
8,0.01,8,ReLU,100,0.6521823220480827,0.7033077426120445,0.9464190981432361,10.261687000049278
8,0.01,8,ReLU,300,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.428924300009385
8,0.01,8,ReLU,500,0.6521823220480827,0.7033077426120445,0.9464190981432361,7.758985799970105
8,0.01,8,ReLU,1000,0.6521823220480827,0.7033077426120445,0.9464190981432361,7.750776999862865
8,0.01,8,Tanh,50,0.5882115396975307,0.640194243933433,0.9384615384615385,7.409436899935827
8,0.01,8,Tanh,100,0.5882115396975307,0.640194243933433,0.9384615384615385,8.178131500026211
8,0.01,8,Tanh,300,0.5882115396975307,0.640194243933433,0.9384615384615385,7.495528999948874
8,0.01,8,Tanh,500,0.5882115396975307,0.640194243933433,0.9384615384615385,7.234213199932128
8,0.01,8,Tanh,1000,0.5882115396975307,0.640194243933433,0.9384615384615385,6.7899427998345345
8,0.01,8,Sigmoid,50,0.5702921874055832,0.6281615159029551,0.9387267904509283,7.232296800008044
8,0.01,8,Sigmoid,100,0.5702921874055832,0.6281615159029551,0.9387267904509283,7.785690000047907
8,0.01,8,Sigmoid,300,0.5702921874055832,0.6281615159029551,0.9387267904509283,7.820942000020295
8,0.01,8,Sigmoid,500,0.5702921874055832,0.6281615159029551,0.9387267904509283,8.134648900013417
8,0.01,8,Sigmoid,1000,0.5702921874055832,0.6281615159029551,0.9387267904509283,7.517700400203466
8,0.01,8,GELU,50,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.899805300170556
8,0.01,8,GELU,100,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.469526399858296
8,0.01,8,GELU,300,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.976818700088188
8,0.01,8,GELU,500,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.095266500022262
8,0.01,8,GELU,1000,0.6521823220480827,0.7033077426120445,0.9464190981432361,8.400510200066492
8,0.01,8,Softmax,50,0.5702921874055832,0.6281615159029551,0.9387267904509283,8.211380699882284
8,0.01,8,Softmax,100,0.5702921874055832,0.6281615159029551,0.9387267904509283,8.281856199959293
8,0.01,8,Softmax,300,0.5702921874055832,0.6281615159029551,0.9387267904509283,8.095289399847388
8,0.01,8,Softmax,500,0.5702921874055832,0.6281615159029551,0.9387267904509283,7.821551900124177
8,0.01,8,Softmax,1000,0.5702921874055832,0.6281615159029551,0.9387267904509283,7.964217100059614
8,0.01,16,ReLU,50,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.10132379992865
8,0.01,16,ReLU,100,0.5975996195454029,0.6636842465591232,0.9450928381962864,5.170829799957573
8,0.01,16,ReLU,300,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.749087199801579
8,0.01,16,ReLU,500,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.738305300008506
8,0.01,16,ReLU,1000,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.17123209987767
8,0.01,16,Tanh,50,0.5965228702707704,0.6526645195528766,0.9416445623342176,3.7232815998140723
8,0.01,16,Tanh,100,0.5965228702707704,0.6526645195528766,0.9416445623342176,3.606265899958089
8,0.01,16,Tanh,300,0.5965228702707704,0.6526645195528766,0.9416445623342176,3.269878199789673
8,0.01,16,Tanh,500,0.5965228702707704,0.6526645195528766,0.9416445623342176,3.4522890001535416
8,0.01,16,Tanh,1000,0.5965228702707704,0.6526645195528766,0.9416445623342176,3.477852900046855
8,0.01,16,Sigmoid,50,0.5384058742472443,0.6067367145938276,0.9413793103448276,3.9506375999189913
8,0.01,16,Sigmoid,100,0.5384058742472443,0.6067367145938276,0.9413793103448276,3.8900902001187205
8,0.01,16,Sigmoid,300,0.5384058742472443,0.6067367145938276,0.9413793103448276,4.346875499933958
8,0.01,16,Sigmoid,500,0.5384058742472443,0.6067367145938276,0.9413793103448276,4.383368500042707
8,0.01,16,Sigmoid,1000,0.5384058742472443,0.6067367145938276,0.9413793103448276,4.114403899991885
8,0.01,16,GELU,50,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.263425499899313
8,0.01,16,GELU,100,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.639729700051248
8,0.01,16,GELU,300,0.5975996195454029,0.6636842465591232,0.9450928381962864,3.755042799981311
8,0.01,16,GELU,500,0.5975996195454029,0.6636842465591232,0.9450928381962864,5.257044600090012
8,0.01,16,GELU,1000,0.5975996195454029,0.6636842465591232,0.9450928381962864,4.280965799931437
8,0.01,16,Softmax,50,0.5384058742472443,0.6067367145938276,0.9413793103448276,4.613151099998504
8,0.01,16,Softmax,100,0.5384058742472443,0.6067367145938276,0.9413793103448276,4.020888700149953
8,0.01,16,Softmax,300,0.5384058742472443,0.6067367145938276,0.9413793103448276,4.318007400026545
8,0.01,16,Softmax,500,0.5384058742472443,0.6067367145938276,0.9413793103448276,3.909953000023961
8,0.01,16,Softmax,1000,0.5384058742472443,0.6067367145938276,0.9413793103448276,5.200381400063634
8,0.01,32,ReLU,50,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.110299199819565
8,0.01,32,ReLU,100,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.7961987000890076
8,0.01,32,ReLU,300,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.1662692001555115
8,0.01,32,ReLU,500,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.5615334999747574
8,0.01,32,ReLU,1000,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.6333496998995543
8,0.01,32,Tanh,50,0.574375506879217,0.6382996087098723,0.9405835543766579,1.2385281000752002
8,0.01,32,Tanh,100,0.574375506879217,0.6382996087098723,0.9405835543766579,2.041502600070089
8,0.01,32,Tanh,300,0.574375506879217,0.6382996087098723,0.9405835543766579,1.8994346000254154
8,0.01,32,Tanh,500,0.574375506879217,0.6382996087098723,0.9405835543766579,1.6454235999844968
8,0.01,32,Tanh,1000,0.574375506879217,0.6382996087098723,0.9405835543766579,1.3048419000115246
8,0.01,32,Sigmoid,50,0.5170914904874141,0.5785072975029398,0.9376657824933687,1.9555522999726236
8,0.01,32,Sigmoid,100,0.5170914904874141,0.5785072975029398,0.9376657824933687,3.084349300013855
8,0.01,32,Sigmoid,300,0.5170914904874141,0.5785072975029398,0.9376657824933687,3.182714199880138
8,0.01,32,Sigmoid,500,0.5170914904874141,0.5785072975029398,0.9376657824933687,2.3585816000122577
8,0.01,32,Sigmoid,1000,0.5170914904874141,0.5785072975029398,0.9376657824933687,3.5502981999889016
8,0.01,32,GELU,50,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.5297317998483777
8,0.01,32,GELU,100,0.5438498966744463,0.6120062492692597,0.9411140583554377,2.0180461001582444
8,0.01,32,GELU,300,0.5438498966744463,0.6120062492692597,0.9411140583554377,3.0624486999586225
8,0.01,32,GELU,500,0.5438498966744463,0.6120062492692597,0.9411140583554377,3.0102397000882775
8,0.01,32,GELU,1000,0.5438498966744463,0.6120062492692597,0.9411140583554377,1.9649561000987887
8,0.01,32,Softmax,50,0.5170914904874141,0.5785072975029398,0.9376657824933687,3.3490583999082446
8,0.01,32,Softmax,100,0.5170914904874141,0.5785072975029398,0.9376657824933687,2.4954935999121517
8,0.01,32,Softmax,300,0.5170914904874141,0.5785072975029398,0.9376657824933687,3.2690485999919474
8,0.01,32,Softmax,500,0.5170914904874141,0.5785072975029398,0.9376657824933687,2.151601599995047
8,0.01,32,Softmax,1000,0.5170914904874141,0.5785072975029398,0.9376657824933687,2.654700599843636
8,0.01,64,ReLU,50,0.5483342303819265,0.6161345982286353,0.940053050397878,1.690021000104025
8,0.01,64,ReLU,100,0.5483342303819265,0.6161345982286353,0.940053050397878,1.3902281997725368
8,0.01,64,ReLU,300,0.5483342303819265,0.6161345982286353,0.940053050397878,1.4412644000258297
8,0.01,64,ReLU,500,0.5483342303819265,0.6161345982286353,0.940053050397878,2.1020809998735785
8,0.01,64,ReLU,1000,0.5483342303819265,0.6161345982286353,0.940053050397878,1.635804499965161
8,0.01,64,Tanh,50,0.5705071153645017,0.6312919484210016,0.939787798408488,0.7703227000311017
8,0.01,64,Tanh,100,0.5705071153645017,0.6312919484210016,0.939787798408488,0.7864747999701649
8,0.01,64,Tanh,300,0.5705071153645017,0.6312919484210016,0.939787798408488,1.091135200113058
8,0.01,64,Tanh,500,0.5705071153645017,0.6312919484210016,0.939787798408488,1.5847684999462217
8,0.01,64,Tanh,1000,0.5705071153645017,0.6312919484210016,0.939787798408488,1.1850794998463243
8,0.01,64,Sigmoid,50,0.43561533870481767,0.4792934495656059,0.9342175066312998,1.128434699960053
