Hidden_Neurons,Learning_Rate,Batch_Size,Activation_Function,Epochs,Balanced_Accuracy,Macro F1 Score,Accuracy,Time(s)
8,0.01,8,ReLU,50,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.925132100004703
8,0.01,8,ReLU,100,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.59822200005874
8,0.01,8,ReLU,300,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.663170199957676
8,0.01,8,ReLU,500,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.559752199915238
8,0.01,8,ReLU,1000,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.4891296999994665
8,0.01,8,Tanh,50,0.9984198831351928,0.9983978034682308,0.9983998030526834,3.731463199947029
8,0.01,8,Tanh,100,0.9984198831351928,0.9983978034682308,0.9983998030526834,3.896366599947214
8,0.01,8,Tanh,300,0.9984198831351928,0.9983978034682308,0.9983998030526834,3.699944099993445
8,0.01,8,Tanh,500,0.9984198831351928,0.9983978034682308,0.9983998030526834,3.68278409994673
8,0.01,8,Tanh,1000,0.9984198831351928,0.9983978034682308,0.9983998030526834,3.694514099974185
8,0.01,8,Sigmoid,50,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.756288499920629
8,0.01,8,Sigmoid,100,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.476517100003548
8,0.01,8,Sigmoid,300,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.533064699964598
8,0.01,8,Sigmoid,500,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.577845200081356
8,0.01,8,Sigmoid,1000,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.708723700023256
8,0.01,8,GELU,50,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.438908600015566
8,0.01,8,GELU,100,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.513461400056258
8,0.01,8,GELU,300,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.554893999942578
8,0.01,8,GELU,500,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.509403200005181
8,0.01,8,GELU,1000,0.9976449352757722,0.9976581627318984,0.9976612506154604,4.483894899953157
8,0.01,8,Softmax,50,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.557742499979213
8,0.01,8,Softmax,100,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.73059050005395
8,0.01,8,Softmax,300,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.564696199959144
8,0.01,8,Softmax,500,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.645532700000331
8,0.01,8,Softmax,1000,0.9991505309212084,0.9991372637129564,0.9991383554899064,4.777902100002393
8,0.01,16,ReLU,50,0.9987852070282006,0.9987675303784648,0.9987690792712948,2.28836359991692
8,0.01,16,ReLU,100,0.9987852070282006,0.9987675303784648,0.9987690792712948,2.23694750003051
8,0.01,16,ReLU,300,0.9987852070282006,0.9987675303784648,0.9987690792712948,2.268937399960123
