Hidden_Neurons,Learning_Rate,Batch_Size,Activation_Function,Epochs,Balanced_Accuracy,Macro F1 Score,Accuracy,Time(s)
8,0.01,8,ReLU,50,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2981788000324741
8,0.01,8,ReLU,100,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2678356999531388
8,0.01,8,ReLU,300,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2946743000065908
8,0.01,8,ReLU,500,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2559702999424189
8,0.01,8,ReLU,1000,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.30781070003286
8,0.01,8,Tanh,50,0.5619753086419753,0.5550003728838839,0.7450980392156863,0.27588700002525
8,0.01,8,Tanh,100,0.5619753086419753,0.5550003728838839,0.7450980392156863,0.2756858000066131
8,0.01,8,Tanh,300,0.5619753086419753,0.5550003728838839,0.7450980392156863,0.256598100066185
8,0.01,8,Tanh,500,0.5619753086419753,0.5550003728838839,0.7450980392156863,0.2779271999606862
8,0.01,8,Tanh,1000,0.5619753086419753,0.5550003728838839,0.7450980392156863,0.2452199999243021
8,0.01,8,Sigmoid,50,0.5148148148148148,0.4793313982584326,0.7222222222222222,0.3082398999249562
8,0.01,8,Sigmoid,100,0.5148148148148148,0.4793313982584326,0.7222222222222222,0.2894315000157803
8,0.01,8,Sigmoid,300,0.5148148148148148,0.4793313982584326,0.7222222222222222,0.2995292000705376
8,0.01,8,Sigmoid,500,0.5148148148148148,0.4793313982584326,0.7222222222222222,0.3186722999671474
8,0.01,8,Sigmoid,1000,0.5148148148148148,0.4793313982584326,0.7222222222222222,0.2766877999529242
8,0.01,8,GELU,50,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2447442000266164
8,0.01,8,GELU,100,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2656247999984771
8,0.01,8,GELU,300,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2765013999305665
8,0.01,8,GELU,500,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2765138999093324
8,0.01,8,GELU,1000,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.26484109996818
8,0.01,8,Softmax,50,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2515628000255674
8,0.01,8,Softmax,100,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2543554999865591
8,0.01,8,Softmax,300,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2744930000044405
8,0.01,8,Softmax,500,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2339900999795645
8,0.01,8,Softmax,1000,0.5316049382716049,0.5038334501050946,0.7352941176470589,0.2771391000133008
8,0.01,16,ReLU,50,0.5320987654320988,0.4991609173969792,0.7418300653594772,0.1712457999819889
