Hidden_Neurons,Learning_Rate,Batch_Size,Activation_Function,Epochs,Balanced_Accuracy,Macro F1 Score,Accuracy,Time(s)
8,0.01,8,ReLU,50,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.27981980005279183
8,0.01,8,ReLU,100,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.3510384000837803
8,0.01,8,ReLU,300,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.2995635000988841
8,0.01,8,ReLU,500,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.2915719000156969
8,0.01,8,ReLU,1000,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.2698478999081999
8,0.01,8,Tanh,50,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.27879909984767437
8,0.01,8,Tanh,100,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.4174234999809414
8,0.01,8,Tanh,300,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.2781720000784844
8,0.01,8,Tanh,500,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.29712129989638925
8,0.01,8,Tanh,1000,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.27584880008362234
8,0.01,8,Sigmoid,50,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.28825520002283156
8,0.01,8,Sigmoid,100,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.4117785000707954
8,0.01,8,Sigmoid,300,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.41205369983799756
8,0.01,8,Sigmoid,500,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.241843500174582
8,0.01,8,Sigmoid,1000,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.17867799988016486
8,0.01,8,GELU,50,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.1772867999970913
8,0.01,8,GELU,100,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.27863470022566617
8,0.01,8,GELU,300,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.34468459989875555
8,0.01,8,GELU,500,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.2932883999310434
8,0.01,8,GELU,1000,0.6448857076887555,0.6449122807017544,0.6515151515151515,0.25549179990775883
8,0.01,8,Softmax,50,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.2728798999451101
8,0.01,8,Softmax,100,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.27323699998669326
8,0.01,8,Softmax,300,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.25958940014243126
8,0.01,8,Softmax,500,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.35164009989239275
8,0.01,8,Softmax,1000,0.6602401293003926,0.6552268723804895,0.6742424242424242,0.2764811001252383
8,0.01,16,ReLU,50,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.18990910006687045
8,0.01,16,ReLU,100,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.19517310010269284
8,0.01,16,ReLU,300,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.16798849985934794
8,0.01,16,ReLU,500,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.16815019981004298
8,0.01,16,ReLU,1000,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.17494700010865927
8,0.01,16,Tanh,50,0.6683214038328331,0.6687481762474468,0.6742424242424242,0.21524569997563958
8,0.01,16,Tanh,100,0.6683214038328331,0.6687481762474468,0.6742424242424242,0.19458710006438196
8,0.01,16,Tanh,300,0.6683214038328331,0.6687481762474468,0.6742424242424242,0.19718639994971454
8,0.01,16,Tanh,500,0.6683214038328331,0.6687481762474468,0.6742424242424242,0.1500905998982489
8,0.01,16,Tanh,1000,0.6683214038328331,0.6687481762474468,0.6742424242424242,0.17778389994055033
8,0.01,16,Sigmoid,50,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.18615359999239445
8,0.01,16,Sigmoid,100,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.2012436999939382
8,0.01,16,Sigmoid,300,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.1821339000016451
8,0.01,16,Sigmoid,500,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.23336479999125004
8,0.01,16,Sigmoid,1000,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.23156809993088245
8,0.01,16,GELU,50,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.2405340000987053
8,0.01,16,GELU,100,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.16104499995708466
8,0.01,16,GELU,300,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.189635899849236
8,0.01,16,GELU,500,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.173285799799487
8,0.01,16,GELU,1000,0.6144077580235512,0.6140350877192982,0.6212121212121212,0.16433680010959506
8,0.01,16,Softmax,50,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.18757009995169938
8,0.01,16,Softmax,100,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.18229270004667342
8,0.01,16,Softmax,300,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.2800332000479102
8,0.01,16,Softmax,500,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.20628669997677207
8,0.01,16,Softmax,1000,0.6567767259293465,0.6464652756150733,0.6742424242424242,0.17810489982366562
8,0.01,32,ReLU,50,0.5862387439390442,0.586254933828651,0.5909090909090909,0.11375869996845722
8,0.01,32,ReLU,100,0.5862387439390442,0.586254933828651,0.5909090909090909,0.11837089993059635
8,0.01,32,ReLU,300,0.5862387439390442,0.586254933828651,0.5909090909090909,0.12207549996674061
8,0.01,32,ReLU,500,0.5862387439390442,0.586254933828651,0.5909090909090909,0.1439648000523448
